,iata_code,latitude,longitude
5017,MPP,8.933,-77.733
5018,MPQ,30.167,35.783
5019,MPR,38.352444,-97.691306
5020,MPS,33.15,-94.966666666667
5021,MPT,-8.972222,125.215278
5022,MPU,-2.8,151.983
5023,MPV,44.203505,-72.562329
5024,MPW,47.076128,37.449569
5025,MPX,-4.9,141.617
5026,MPY,3.657499,-54.037222
5027,MPZ,40.94659,-91.51107
5028,MQA,-19.738056,120.838056
5029,MQB,40.520083,-90.652389
5030,MQC,47.095833,-56.384444
5031,MQD,-41.25,-68.733
5032,MQE,-22.805833,137.251389
5033,MQF,53.393131,58.755661
5034,MQG,62.366666666667,6.4333333333333
5035,MQH,-13.549103,-48.195347
5036,MQI,42.25,-71.0
5037,MQJ,39.843486,-85.897064
5038,MQK,-11.7,-66.65
5039,MQL,-34.229167,142.085556
5040,MQM,37.223336,40.631667
5041,MQN,66.363889,14.301389
5042,MQO,13.25,6.75
5043,MQP,-25.383189,31.105603
5044,MQQ,8.624406,16.071418
5045,MQR,2.5,-78.417
5046,MQS,12.887778,-61.18
5047,MQT,46.353639,-87.395361
5048,MQU,5.212594,-74.883697
5049,MQV,35.908806,0.149383
5050,MQW,32.096995,-82.879411
5051,MQX,13.467367,39.533464
5052,MQY,36.008972,-86.520083
5053,MQZ,-18.633333333333,126.86666666667
5054,MRA,32.325,15.061
5055,MRB,39.401903,-77.984669
5056,MRC,35.554389,-87.179139
5057,MRD,8.582294,-71.161186
5058,MRE,-1.404722,35.008056
5059,MRF,30.371103,-104.017586
5060,MRG,-17.069167,145.419167
5061,MRH,34.73355,-76.660596
5062,MRI,61.213545,-149.844446
5063,MRJ,14.15,-88.033
5064,MRK,25.995028,-81.672528
5065,MRL,-20.067,145.583
5066,MRM,-9.2,147.617
5067,MRN,35.820234,-81.611412
5068,MRO,-40.973333,175.633611
5069,MRP,-27.334,133.628
5070,MRQ,13.360967,121.825583
5071,MRR,-4.378231,-79.941022
5072,MRS,43.436667,5.215
5073,MRT,-14.817,133.7
5074,MRU,-20.430235,57.6836
5075,MRV,44.225072,43.081889
5076,MRW,54.699344,11.440117
5077,MRX,30.556192,49.151879
5078,MRY,36.587,-121.842944
5079,MRZ,-29.498889,149.844722
5080,MSA,53.441111,-91.763056
5081,MSB,18.033,-63.1
5082,MSC,33.460833,-111.728333
5083,MSD,39.526543,-111.476087
5084,MSE,51.342222,1.346111
5085,MSF,-22.584722,135.031389
5086,MSG,-29.813611,28.809167
5087,MSH,20.675434,58.890467
5088,MSI,14.966666666667,120.66666666667
5089,MSJ,40.703222,141.368364
5090,MSK,36.850833333333,27.076111111111
5091,MSL,34.745306,-87.610222
5092,MSM,-4.783,17.85
5093,MSN,43.139858,-89.337514
5094,MSO,46.916306,-114.090556
5095,MSP,44.881957,-93.221766
5096,MSQ,53.882469,28.030731
5097,MSR,38.747769,41.661236
5098,MSS,44.935833,-74.845556
5099,MST,50.911658,5.770144
5100,MSU,-29.462256,27.552503
5101,MSV,41.701639,-74.795028
5102,MSW,15.669989,39.370103
5103,MSX,-2.95,12.7
5104,MSZ,-15.261222,12.146756
5105,MTA,-37.734444,175.741944
5106,MTB,7.971739,-75.432519
5107,MTC,19.865278,-71.645
5108,MTD,-16.978333,130.554722
5109,MTE,-1.9958,-54.074203
5110,MTF,6.967,35.533
5111,MTG,-15.017,-60.017
5112,MTH,24.726194,-81.051361
5113,MTI,15.045,-24.339167
5114,MTJ,38.509796,-107.894243
5115,MTK,3.374444,172.992222
5116,MTL,-32.703333,151.488333
5117,MTM,55.131045,-131.578068
5118,MTN,39.325667,-76.413778
5119,MTO,39.477937,-88.279238
5120,MTP,41.076457,-71.920769
5121,MTQ,-26.483333,147.936667
5122,MTR,8.823678,-75.825944
5123,MTS,-26.529022,31.307519
5124,MTT,18.103419,-94.580681
5125,MTU,-13.121944,39.052778
5126,MTV,-13.666,167.712
5127,MTW,44.128778,-87.680583
5128,MTX,64.80679,-147.762421
5129,MTY,25.778489,-100.106878
5130,MTZ,31.328169,35.388608
5131,MUA,-8.327968,157.263092
5132,MUB,-19.972564,23.431086
5133,MUC,48.353783,11.786086
5134,MUD,-11.672922,39.563142
5135,MUE,20.001327,-155.668107
5136,MUF,-7.3,140.55
5137,MUG,26.906667,-111.968061
5138,MUH,31.325356,27.221689
5139,MUI,40.434833,-76.569333
5140,MUJ,5.817,35.8
5141,MUK,-20.136111,-157.345278
5142,MUL,31.137687,-83.70406
5143,MUM,0.333,34.483
5144,MUN,9.749067,-63.1534
5145,MUO,43.043599,-115.872426
5146,MUP,-25.859722,131.649722
5147,MUQ,-20.658889,120.066667
5148,MUR,4.1775,114.321944
5149,MUS,24.289722222222,153.97916666667
5150,MUT,41.367778,-91.148222
5151,MUU,40.317,-77.867
5152,MUV,29.483333333333,31.066666666667
5153,MUW,35.216944,0.148333
5154,MUX,30.203222,71.419111
5155,MUY,-4.014722,13.966389
5156,MUZ,-1.5025,33.801944
5157,MVA,65.655833,-16.918056
5158,MVB,-1.656156,13.438036
5159,MVC,31.458056,-87.351028
5160,MVD,-34.838417,-56.030806
5161,MVE,44.969056,-95.71025
5162,MVF,-5.201919,-37.364347
5163,MVG,0.083,11.083
5164,MVH,-30.717,152.917
5165,MVI,-6.117,155.4
5166,MVJ,18.017,-77.483
5167,MVK,-28.347778,138.65
5168,MVL,44.534608,-72.614004
5169,MVM,36.714917,-110.231972
5170,MVN,38.323361,-88.8585
5171,MVO,12.167,18.675
5172,MVP,1.253531,-70.234069
5173,MVQ,53.954861,30.095089
5174,MVR,10.451392,14.257361
5175,MVS,-18.048878,-39.864169
5176,MVT,-14.869444,-148.713333
5177,MVU,-14.775556,143.504722
5178,MVV,45.820833,6.652222
5179,MVW,48.470889,-122.420861
5180,MVX,2.15,12.117
5181,MVZ,-20.055333,30.859111
5182,MWA,37.754972,-89.011083
5183,MWB,-29.2025,116.021667
5184,MWC,43.110389,-88.034417
5185,MWD,32.563088,71.570681
5186,MWE,18.455278,31.818611
5187,MWF,-14.997222,168.081111
5188,MWG,-6.967,145.883
5189,MWH,47.208583,-119.319139
5190,MWI,-5.117,143.483
5191,MWJ,7.483,-60.183
5192,MWK,3.348119,106.25805
5193,MWL,32.781605,-98.060175
5194,MWM,43.913402,-95.109408
5195,MWN,-3.5,33.617
5196,MWO,39.531806,-84.396444
5197,MWP,28.0,85.333
5198,MWQ,20.165453,94.941185
5199,MWR,0.0,0.0
5200,MWS,51.916666666667,-2.8666666666667
5201,MWT,-29.907222,139.766111
5202,MWU,-1.633,149.667
5203,MWV,5.5166666666667,72.866666666667
5204,MWW,0.0,0.0
5205,MWY,-17.328611,141.885556
5206,MWZ,-2.444486,32.932667
5207,MXA,35.894444,-90.154569
5208,MXB,-2.558044,120.324383
5209,MXC,37.937215,-109.346505
5210,MXD,-23.363889,139.649722
5211,MXE,34.791948,-79.365835
5212,MXF,32.379167,-86.3625
5213,MXG,42.333333333333,-71.55
5214,MXH,-6.363333,143.238056
5215,MXI,6.949367,126.27295
5216,MXJ,9.652172,6.462256
5217,MXK,-6.467,147.433
5218,MXL,32.630634,-115.241637
5219,MXM,-21.753867,43.375533
5220,MXN,48.600747,-3.816669
5221,MXO,42.220363,-91.163299
5222,MXP,45.630606,8.728111
5223,MXQ,-15.483,141.75
5224,MXR,49.930556,33.641667
5225,MXS,-13.742222,-172.257778
5226,MXT,-18.050278,44.033333
5227,MXU,-28.473889,115.518056
5228,MXV,49.663311,100.099364
5229,MXW,45.738056,106.269167
5230,MXX,60.957908,14.511383
5231,MXY,61.437061,-142.903737
5232,MXZ,24.269,116.104
5233,MYA,-35.897778,150.144444
5234,MYB,-3.460556,10.676667
5235,MYC,10.183375,-67.557319
5236,MYD,-3.229306,40.101667
5237,MYE,34.073611,139.560278
5238,MYF,32.815722,-117.139583
5239,MYG,22.379528,-73.0135
5240,MYH,36.816666666667,-111.65
5241,MYI,-9.914722,144.054167
5242,MYJ,33.827222,132.699722
5243,MYK,61.335674,-142.686775
5244,MYL,44.888722,-116.10175
5245,MYM,4.6,-59.633
5246,MYN,15.469167,45.326944
5247,MYO,-18.123889,124.270833
5248,MYP,37.619444,61.896667
5249,MYQ,12.307222,76.649722
5250,MYR,33.67975,-78.928333
5251,MYS,3.55,39.033
5252,MYT,25.383636,97.351919
5253,MYU,60.37142,-166.270608
5254,MYV,39.097778,-121.569833
5255,MYW,-10.339058,40.181781
5256,MYX,-7.2,146.017
5257,MYY,4.322014,113.986806
5258,MYZ,-14.083611,34.919722
5259,MZA,29.483,77.7
5260,MZB,-11.361789,40.354875
5261,MZC,0.783,11.55
5262,MZD,-2.717,-78.317
5263,MZE,17.25,-89.133
5264,MZF,-31.25,29.833
5265,MZG,23.568669,119.628311
5266,MZH,40.829375,35.521992
5267,MZI,14.512803,-4.079561
5268,MZJ,32.509833,-111.325333
5269,MZK,2.058611,173.271389
5270,MZL,5.029992,-75.465114
5271,MZM,49.076389,6.133889
5272,MZN,-5.9,144.667
5273,MZO,20.288172,-77.0893
5274,MZP,-41.123333,172.988611
5275,MZQ,-27.626086,32.044275
5276,MZR,36.706914,67.209678
5277,MZS,4.667,118.183
5278,MZT,23.161356,-106.266072
5279,MZU,26.119089,85.313664
5280,MZV,4.050556,114.809167
5281,MZW,33.55,-0.28333333333333
5282,MZX,6.4,39.833
5283,MZY,-34.158611,22.055278
5284,MZZ,40.489864,-85.679732
5285,NAA,-30.319167,149.827222
5286,NAB,47.85,55.833333333333
5287,NAC,-36.985278,140.725
5288,NAD,2.567,-67.583
5289,NAE,10.376944,1.360278
5290,NAF,2.75,117.05
5291,NAG,21.092192,79.047183
5292,NAH,3.683214,125.528019
5293,NAI,3.959442,-59.124168
5294,NAJ,39.188806,45.458442
5295,NAK,14.949497,102.312736
5296,NAL,43.512856,43.636583
5297,NAM,-3.25,127.083
5298,NAN,-17.755392,177.443378
5299,NAO,30.754,106.062
5300,NAP,40.886033,14.290781
5301,NAQ,77.48865,-69.388731
5302,NAR,6.210019,-74.590589
5303,NAS,25.038958,-77.466231
5304,NAT,-5.911417,-35.247717
5305,NAU,-14.176783,-141.267264
5306,NAV,38.626,34.717
5307,NAW,6.519922,101.7434
5308,NAX,21.307354,-158.070302
5309,NAY,39.779444,116.386389
5310,NAZ,-10.783333333333,162.3
5311,NBA,-6.233,145.233
5312,NBB,3.333,-70.317
5313,NBC,55.564686,52.092511
5314,NBG,29.827215,-90.026588
5315,NBH,-30.702778,152.978611
5316,NBL,9.250273,-78.118332
5317,NBO,-1.319242,36.927775
5318,NBP,5.5,-70.483333333333
5319,NBR,-26.633,152.967
5320,NBU,42.08333333,-87.81833333
5321,NBV,-13.533,-48.25
5322,NBW,19.906458,-75.207056
5323,NBX,-3.368183,135.496406
5324,NCA,21.917567,-71.939572
5325,NCG,30.397439,-107.874969
5326,NCH,-10.3575,38.779167
5327,NCI,8.45,-76.783333
5328,NCL,55.0375,-1.691667
5329,NCN,60.077306,-147.991889
5330,NCO,41.599546,-71.416722
5331,NCP,16.0,121.0
5332,NCQ,34.351111111111,-84.287222222222
5333,NCR,11.766666666667,-86.1
5334,NCS,-27.770586,29.976894
5335,NCT,10.139444,-85.445833
5336,NCU,42.488411,59.623256
5337,NCY,45.930775,6.106289
5338,NDA,-4.533,129.9
5339,NDB,20.933067,-17.029956
5340,NDC,19.181944,77.318611
5341,NDD,-11.167922,13.847544
5342,NDE,3.933,41.85
5343,NDF,-13.783333333333,16.716666666667
5344,NDG,47.239628,123.918131
5345,NDI,-9.467,148.317
5346,NDJ,12.133689,15.034019
5347,NDK,5.631667,168.125
5348,NDL,8.426667,20.634999
5349,NDM,9.767,35.1
5350,NDN,-9.133,147.683
5351,NDO,37.383333333333,-6.55
5352,NDP,30.526944444444,-87.198055555556
5353,NDR,34.988781,-3.028206
5354,NDS,-27.9775,119.299722
5355,NDU,-17.956461,19.719439
5356,NDV,12.15,36.366666666667
5357,NDY,59.250275,-2.576667
5358,NDZ,53.768,8.659
5359,NEA,31.25055555,-81.47611111
5360,NEC,-38.483056,-58.817222
5361,NEF,56.106944,54.347222
5362,NEG,18.364202,-78.305611
5363,NEJ,9.55,35.467
5364,NEK,9.05,36.6
5365,NEL,40.035103,-74.352144
5366,NEN,30.350238,-81.883161
5367,NER,56.65,124.6
5368,NES,5.5,-70.483333333333
5369,NET,24.31527777,-75.45416666
5370,NEU,20.418358,104.066583
5371,NEV,17.205642,-62.594003
5372,NEW,30.042389,-90.02825
5373,NFB,0.0,0.0
5374,NFG,61.107778,72.648889
5375,NFL,39.417832,-118.698594
5376,NFR,29.2,21.383333333333
5377,NGA,-34.255556,148.248056
5378,NGB,29.826683,121.461906
5379,NGC,36.183333333333,-112.13333333333
5380,NGD,18.7275,-64.328056
5381,NGE,7.357011,13.559242
5382,NGI,-18.115556,179.339722
5383,NGL,-14.1,32.65
5384,NGM,13.449722222222,144.75
5385,NGN,9.45,-78.583
5386,NGP,27.692701,-97.290376
5387,NGR,-5.667,141.133
5388,NGS,32.916944,129.913611
5389,NGU,36.937462,-76.289263
5390,NGV,23.076111111111,34.374444444444
5391,NGW,27.702712,-97.4389
5392,NGX,28.633,84.0
5393,NGZ,37.79055555,-122.32555555
5394,NHA,12.233333333333,109.18333333333
5395,NHD,25.026819,55.366244
5396,NHF,15.355552,35.727779
5397,NHK,38.285981,-76.411781
5398,NHS,29.539011,66.023339
5399,NHT,51.553,-0.418167
5400,NHV,-8.794722,-140.223056
5401,NHX,30.389087,-87.635262
5402,NHZ,43.892364,-69.93883
5403,NIA,7.5,-8.6
5404,NIB,63.01856,-154.358435
5405,NIC,35.15,33.266666666667
5406,NIE,55.066666666667,-132.15
5407,NIF,-21.673889,121.595278
5408,NIG,-1.314444,176.410278
5409,NIK,13.0525,-12.727222
5410,NIM,13.481547,2.183614
5411,NIN,60.020234,-151.589419
5412,NIO,-2.7175,17.684722
5413,NIP,30.233857,-81.674965
5414,NIR,0.0,0.0
5415,NIS,-2.6625,151.998333
5416,NIT,46.313422,-0.394433
5417,NIX,15.238056,-9.576111
5418,NJA,35.454611,139.450167
5419,NJC,60.949272,76.483617
5420,NJK,32.829167,-115.671667
5421,NKA,0.7,9.983
5422,NKB,-18.491389,124.850833
5423,NKC,18.097856,-15.947956
5424,NKD,-3.833,137.833
5425,NKG,31.742042,118.862025
5426,NKI,55.85,-133.183
5427,NKL,-5.45,14.833
5428,NKM,35.255,136.924444
5429,NKN,-5.833,146.45
5430,NKO,-16.566666666667,44.466666666667
5431,NKS,4.95,9.933
5432,NKU,-30.021667,28.196944
5433,NKV,55.849722222222,-133.22777777778
5434,NKX,32.868346,-117.141735
5435,NKY,-4.217,13.283
5436,NLA,-12.998139,28.664944
5437,NLC,36.333011,-119.952081
5438,NLD,27.443918,-99.57046
5439,NLE,41.835908,-86.225176
5440,NLF,-9.583333,143.766667
5441,NLG,56.007536,-161.160367
5442,NLK,-29.041625,167.938742
5443,NLL,-21.911667,120.198333
5444,NLP,-25.50075,30.913478
5445,NLS,-18.048889,128.905
5446,NLU,19.35,-99.116666666667
5447,NLV,47.0579,31.919825
5448,NMA,40.984578,71.556742
5449,NMB,20.434364,72.843206
5450,NME,60.471047,-164.700839
5451,NMG,8.45,-78.917
5452,NMN,-6.317,145.067
5453,NMP,-20.167,143.967
5454,NMR,-27.550278,141.159167
5455,NMS,20.890492,97.735922
5456,NMT,23.083,97.383
5457,NMU,8.0,168.167
5458,NNA,34.298864,-6.595878
5459,NNB,-10.85,162.462222
5460,NND,-11.05,39.667
5461,NNG,22.608267,108.172442
5462,NNI,-18.8075,16.926944
5463,NNK,58.732881,-157.01992
5464,NNL,59.98023,-154.839175
5465,NNM,67.64,53.121944
5466,NNR,53.230556,-9.467778
5467,NNT,18.807914,100.783419
5468,NNU,-17.823269,-40.329908
5469,NNX,4.15,117.65
5470,NNY,32.980832,112.615278
5471,NOA,-34.948889,150.536944
5472,NOB,9.976494,-85.652964
5473,NOC,53.910297,-8.818492
5474,NOD,53.6,7.283
5475,NOE,53.633,7.183
5476,NOG,31.226083,-110.975831
5477,NOH,17.8,-88.3
5478,NOI,44.964444,38.001389
5479,NOJ,63.183056,75.269167
5480,NOK,-14.698333,-52.346389
5481,NOL,50.483333333333,21.45
5482,NOM,-6.283,142.233
5483,NON,-0.639722,174.427778
5484,NOO,-9.25,147.617
5485,NOR,65.131944,-13.746389
5486,NOS,-13.312067,48.314822
5487,NOT,38.143611,-122.5561
5488,NOU,-22.016389,166.216111
5489,NOV,-12.808878,15.760547
5490,NOZ,53.811389,86.877222
5491,NPA,30.353273,-87.31797
5492,NPE,-39.465833,176.87
5493,NPG,-6.133,143.45
5494,NPH,39.736583,-111.870056
5495,NPL,-39.008611,174.179167
5496,NPO,-0.348869,111.747606
5497,NPP,-22.531111,132.763056
5498,NPT,41.53244,-71.281544
5499,NPU,4.6722222222222,-76.7275
5500,NQA,35.356667,-89.870278
5501,NQI,27.504515,-97.808289
5502,NQL,-14.434869,-48.491525
5503,NQN,-38.949,-68.155711
5504,NQT,52.92,-1.079167
5505,NQU,5.7,-77.252778
5506,NQX,24.575701,-81.688833
5507,NQY,50.440833,-4.995278
5508,NRA,-34.702222,146.512222
5509,NRB,30.391374,-81.424519
5510,NRC,37.407991,-121.109376
5511,NRD,53.706822,7.230247
5512,NRE,-3.817,126.717
5513,NRG,-32.927499,117.078889
5514,NRI,36.566666666667,-94.85
5515,NRK,58.586253,16.250622
5516,NRL,59.368324,-2.433333
5517,NRM,15.217,-7.267
5518,NRN,51.602414,6.142172
5519,NRR,18.24972222,-65.63555555
5520,NRS,32.566667,-117.116667
5521,NRT,35.764722,140.386389
5522,NRV,13.463888888889,144.76361111111
5523,NRY,-16.05,129.2
5524,NSA,-26.423333,153.063333
5525,NSB,25.767,-79.25
5526,NSE,30.72247,-87.023901
5527,NSF,38.810806,-76.867028
5528,NSH,36.663333,51.464722
5529,NSI,3.722556,11.553269
5530,NSM,-32.209167,121.756944
5531,NSN,-41.298333,173.221111
5532,NSO,-32.037222,150.832222
5533,NSP,14.495364,120.904075
5534,NST,8.539617,99.944725
5535,NSV,-26.422778,153.064167
5536,NSX,18.489,-64.383
5537,NSY,37.401664,14.922358
5538,NTA,-18.067,177.317
5539,NTB,59.565683,9.212222
5540,NTC,21.618333333333,35.341666666667
5541,NTD,34.119272,-119.119578
5542,NTE,47.156944,-1.607778
5543,NTG,32.070833,120.975556
5544,NTI,-2.1,133.517
5545,NTJ,39.329128,-111.61464
5546,NTL,-32.795,151.834444
5547,NTM,-9.55,-48.45
5548,NTN,-17.683611,141.070278
5549,NTO,17.202778,-25.090556
5550,NTQ,37.293097,136.961853
5551,NTR,25.865572,-100.237239
5552,NTT,-15.976667,-173.755
5553,NTU,36.822744,-76.03189
5554,NTX,3.908714,108.387897
5555,NTY,-25.333822,27.173358
5556,NUB,-14.271667,135.716667
5557,NUD,12.667,28.333
5558,NUF,50.033333333333,-1.8333333333333
5559,NUG,-3.467,154.817
5560,NUH,5.617,-72.2
5561,NUI,70.209953,-151.005561
5562,NUJ,38.483333333333,45.966666666667
5563,NUK,-19.285,-138.772222
5564,NUL,64.72931,-158.074222
5565,NUN,30.469722,-87.338056
5566,NUP,60.906011,-162.440591
5567,NUQ,37.416141,-122.049139
5568,NUR,-31.441111,130.902222
5569,NUS,-16.079722,167.400556
5570,NUT,-5.283,151.717
5571,NUU,-0.3,36.15
5572,NUW,48.351841,-122.655958
5573,NUX,66.069444,76.520278
5574,NVA,2.950422,-75.293983
5575,NVD,37.852477,-94.304608
5576,NVG,11.683,-84.45
5577,NVI,40.117778,65.175
5578,NVK,68.436111,17.385833
5579,NVP,-5.118033,-60.364878
5580,NVR,58.493611,31.241667
5581,NVS,47.003731,3.110742
5582,NVT,-26.879999,-48.65139
5583,NVY,11.612778,79.527222
5584,NWA,-12.298108,43.7664
5585,NWH,43.388129,-72.189254
5586,NWI,52.675833,1.282778
5587,NWP,47.3,-54.0
5588,NWS,5.5,-70.483333333333
5589,NWT,-9.983,149.717
5590,NWU,32.333333333333,-64.75
5591,NXX,40.199833,-75.148167
5592,NYE,-0.367,36.967
5593,NYG,38.503624,-77.305032
5594,NYI,7.361828,-2.328756
5595,NYK,-0.067,37.033
5596,NYM,65.481667,72.698889
5597,NYN,-31.551111,147.202778
5598,NYO,58.788636,16.912189
5599,NYU,21.178756,94.930169
5600,NZA,0.0,0.0
5601,NZE,7.75,-8.817
5602,NZH,49.566667,117.329444
5603,NZO,-0.05,33.95
5604,NZW,42.166666666667,-70.95
5605,NZY,32.698195,-117.213104
5606,OAG,-33.381667,149.133056
5607,OAJ,34.829164,-77.612138
5608,OAK,37.721278,-122.220722
5609,OAL,-1.9833333333333,-46.216666666667
5610,OAM,-44.97,171.081667
5611,OAN,15.5,-86.567
5612,OAR,36.681528,-121.761667
5613,OAX,16.999906,-96.726639
5614,OBA,-21.233,139.033
5615,OBC,11.968333,43.278611
5616,OBD,-3.917,136.217
5617,OBE,27.266574,-80.850389
5618,OBF,48.081364,11.283067
5619,OBI,-1.867167,-55.514403
5620,OBL,51.264722,4.753333
5621,OBM,-7.733,147.583
5622,OBN,56.4635,-5.399667
5623,OBO,42.733333,143.217222
5624,OBS,44.539419,4.371733
5625,OBT,39.58027777,-79.33944444
5626,OBU,66.912341,-156.897331
5627,OBX,-7.583,141.317
5628,OBY,70.485,-21.980556
5629,OCA,25.325393,-80.274775
5630,OCC,-0.462886,-76.986842
5631,OCE,38.310444,-75.123972
5632,OCF,29.171877,-82.224115
5633,OCH,31.577764,-94.710111
5634,OCI,60.1,-148.21666666667
5635,OCJ,18.404247,-76.969017
5636,OCN,33.217976,-117.351508
5637,OCV,8.315061,-73.358331
5638,OCW,35.570467,-77.049814
5639,ODA,8.010555,22.398611
5640,ODB,37.842006,-4.848878
5641,ODD,-27.560556,135.444444
5642,ODE,55.476664,10.330933
5643,ODH,51.234139,-0.942825
5644,ODJ,8.9,22.783
5645,ODL,-26.745278,140.637778
5646,ODN,3.976111,115.063333
5647,ODR,-17.340833,128.911667
5648,ODS,46.426767,30.676464
5649,ODW,48.251528,-122.673667
5650,ODY,20.68055,101.997223
5651,OEA,38.691436,-87.552244
5652,OEC,-9.198056,124.343333
5653,OEL,52.934722,36.002222
5654,OEM,3.345278,-55.442499
5655,OEO,45.309511,-92.690034
5656,OER,63.408339,18.990039
5657,OES,-40.751221,-65.034285
5658,OFI,9.6,-4.05
5659,OFJ,66.083,-18.667
5660,OFK,41.985464,-97.435111
5661,OFU,-14.184351,-169.670024
5662,OGA,41.119472,-101.769694
5663,OGB,33.456918,-80.859407
5664,OGD,41.195666,-112.012937
5665,OGE,-6.467,147.35
5666,OGG,20.89865,-156.430458
5667,OGL,6.806944,-58.104444
5668,OGN,24.466944,122.977778
5669,OGO,6.715556,-3.470278
5670,OGR,10.288056,15.381111
5671,OGS,44.681861,-75.4655
5672,OGV,-22.183333333333,18.533333333333
5673,OGX,31.931389,5.406667
5674,OGZ,43.205114,44.606642
5675,OHA,-40.206667,175.386944
5676,OHC,63.316666666667,-168.96666666667
5677,OHD,41.179956,20.742325
5678,OHI,-17.796944,15.699167
5679,OHO,59.409444,143.056111
5680,OHP,-0.56666666666667,10.283333333333
5681,OHR,54.685329,8.531834
5682,OHT,33.57,71.44
5683,OIA,41.416666666667,-8.0166666666667
5684,OIC,42.566554,-75.524112
5685,OIL,41.434444444444,-79.830833333333
5686,OIM,34.782033,139.360306
5687,OIR,42.071667,139.432911
5688,OIT,33.479444,131.737222
5689,OJC,38.847602,-94.737586
5690,OKA,26.195814,127.645869
5691,OKB,-24.959444,153.315
5692,OKC,35.393088,-97.600734
5693,OKD,43.116139,141.38022
5694,OKE,27.425522,128.700903
5695,OKF,-19.149167,15.911667
5696,OKG,-1.448333,15.073333
5697,OKH,52.735711,-0.648769
5698,OKI,36.181125,133.324844
5699,OKJ,34.756944,133.855278
5700,OKK,40.528178,-86.05899
5701,OKL,-4.833,140.6
5702,OKM,35.668139,-95.948694
5703,OKN,-0.665214,13.673133
5704,OKO,35.748492,139.348483
5705,OKP,-5.267,142.317
5706,OKQ,-8.083,139.717
5707,OKR,-9.753333,143.405
5708,OKS,41.401911,-102.356352
5709,OKT,54.44,53.388333
5710,OKU,-18.812778,17.058333
5711,OKV,39.143528,-78.144444
5712,OKY,-27.411389,151.735278
5713,OLA,63.698908,9.604003
5714,OLB,40.898661,9.517628
5715,OLD,44.9525,-68.674333
5716,OLE,42.24125,-78.371389
5717,OLF,48.094518,-105.575054
5718,OLH,57.218103,-153.269749
5719,OLI,70.49971,-149.879535
5720,OLJ,-14.881389,166.558056
5721,OLK,-21.033333333333,-57.9
5722,OLM,46.969404,-122.902545
5723,OLN,-45.567,-69.0
5724,OLO,49.586944,17.203611
5725,OLP,-30.485,136.876667
5726,OLQ,-5.383,141.5
5727,OLS,31.417722,-110.847889
5728,OLU,41.448,-97.342639
5729,OLV,34.97875,-89.786861
5730,OLY,38.721827,-88.176433
5731,OMA,41.303167,-95.894056
5732,OMB,-1.574733,9.262694
5733,OMC,11.057997,124.565322
5734,OMD,-28.584722,16.446667
5735,OME,64.512202,-165.445246
5736,OMF,32.356353,36.259181
5737,OMG,-18.030278,22.190556
5738,OMH,37.668122,45.068703
